base1,shoulder1,elbow1,base2,shoulder2,elbow2,base3,shoulder3,elbow3,base4,shoulder4,elbow4,base5,shoulder5,elbow5,base6,shoulder6,elbow6,com_vx,com_vy,com_wz,height,e1x,e1y,e1z,e2x,e2y,e2z,e3x,e3y,e3z,e4x,e4y,e4z,e5x,e5y,e5z,e6x,e6y,e6z
0.047343772,0.003786691,-1.745298,0.18670842,-0.043089118,1.4458483,-0.04192283,0.0012655489,-1.467,-0.22707246,0.002203818,1.4884518,0.1292496,-0.031743705,-1.3077613,-0.12559584,-0.042308696,1.6799839,0.2,0.0,0.0,0.26128346,0.43798506,0.21614385,-0.22721757,0.5494979,-0.19713207,-0.23126261,0.058206446,0.5327223,-0.23128147,-0.038399942,-0.52526265,-0.22096239,-0.55437243,0.3037495,-0.22377884,-0.43959934,-0.26756814,-0.23136179
0.0477181,-0.0010613797,-1.7207068,0.18328993,-0.050338674,1.4526265,-0.028554277,0.0022297134,-1.4692302,-0.2192425,0.0017256404,1.4870768,0.1267365,-0.06777974,-1.32504,-0.1285094,-0.041517388,1.6691703,0.2,0.0,0.0,0.2623018,0.44823942,0.22185537,-0.22311607,0.5423326,-0.1967799,-0.23228236,0.05400169,0.5321262,-0.23230661,-0.03879651,-0.538295,-0.21449694,-0.57043344,0.3106743,-0.20891926,-0.44286934,-0.2685159,-0.23235704
0.04748426,-0.0038992427,-1.6965011,0.17760502,-0.05383503,1.4617286,-0.015411288,0.0024421401,-1.4728222,-0.21116963,-9.021894e-05,1.4866025,0.12451547,-0.08169388,-1.3493967,-0.13204814,-0.041700646,1.6561224,0.2,0.0,0.0,0.26300877,0.45572102,0.22604173,-0.22194275,0.5375734,-0.19735879,-0.23300782,0.04949798,0.53136057,-0.23299947,-0.03676445,-0.53925675,-0.21365294,-0.57463497,0.31371447,-0.19728951,-0.446964,-0.26935998,-0.2330707
0.046648018,-0.0055544334,-1.6728358,0.17094502,-0.056708846,1.4726392,-0.001047602,0.0017155963,-1.4776652,-0.20248076,-0.001624155,1.4884043,0.12232673,-0.08270021,-1.3743173,-0.13595527,-0.04069081,1.6430918,0.2,0.0,0.0,0.26340228,0.4625116,0.23001826,-0.22175448,0.53314084,-0.19841827,-0.23344155,0.044733595,0.53046244,-0.23339419,-0.034249734,-0.5394701,-0.21341105,-0.5712961,0.3130375,-0.19426082,-0.45143464,-0.2703203,-0.23343877
0.045289308,-0.006880484,-1.6516602,0.16269585,-0.058807794,1.4848617,0.013250925,0.00033349858,-1.4832408,-0.1929199,-0.0031596858,1.4917246,0.120166875,-0.08377963,-1.3994745,-0.14000988,-0.039259195,1.6297908,0.2,0.0,0.0,0.26358306,0.46931273,0.23356488,-0.22163884,0.52863187,-0.19961414,-0.2336109,0.039946,0.52950674,-0.23359121,-0.031096159,-0.5390286,-0.2132398,-0.5641577,0.31086397,-0.19667095,-0.4559975,-0.27122638,-0.23364025
0.04345811,-0.008332643,-1.6372534,0.1533612,-0.060195,1.4975529,0.026895812,-0.0009676429,-1.4888415,-0.18163005,-0.0046235626,1.4943162,0.118027255,-0.08557871,-1.4245139,-0.14391696,-0.038218774,1.6162946,0.2,0.0,0.0,0.2637083,0.47556457,0.23647025,-0.22159329,0.52390677,-0.20123364,-0.23374702,0.035331123,0.5284779,-0.2337244,-0.027548967,-0.53809506,-0.21327797,-0.5568338,0.3086865,-0.19891742,-0.460761,-0.27206984,-0.2337587
0.04119328,-0.009892801,-1.6281607,0.14296724,-0.06076327,1.5103227,0.03975344,-0.0017598479,-1.494265,-0.16764337,-0.005734361,1.4959583,0.11597709,-0.08787399,-1.4485098,-0.14758185,-0.037490215,1.6024418,0.2,0.0,0.0,0.26380086,0.48013467,0.2381512,-0.22138186,0.5191464,-0.20312445,-0.23385212,0.030947298,0.52735156,-0.23381235,-0.023506833,-0.5373824,-0.21337721,-0.54971457,0.30657318,-0.2004428,-0.46549127,-0.27285936,-0.2338399
0.03834622,-0.011779776,-1.6183906,0.13107848,-0.060746193,1.5236356,0.05187837,-0.00242117,-1.4995905,-0.1502697,-0.006830637,1.4963429,0.11406317,-0.090277724,-1.4683508,-0.1511852,-0.037209075,1.5883118,0.2,0.0,0.0,0.26384592,0.4833262,0.23900206,-0.22104552,0.51447034,-0.2051701,-0.23389134,0.026762735,0.5261744,-0.23384202,-0.018658845,-0.5369334,-0.21351036,-0.5430858,0.30465305,-0.20120324,-0.47025985,-0.27357668,-0.23388086
0.03493365,-0.013743093,-1.6094756,0.11854324,-0.060186245,1.5370797,0.06353573,-0.002925667,-1.5048361,-0.12935697,-0.0076842285,1.4964473,0.11226703,-0.092574954,-1.4807444,-0.15456326,-0.037208468,1.5740485,0.2,0.0,0.0,0.26383537,0.48675328,0.23994121,-0.22070926,0.509619,-0.20748278,-0.23388326,0.022723308,0.524973,-0.23383144,-0.012764153,-0.5367853,-0.21365465,-0.53776157,0.3031752,-0.2013166,-0.47504252,-0.27424398,-0.2338606
0.031028202,-0.015899485,-1.6012485,0.10584,-0.058954593,1.5504557,0.07485416,-0.0032568737,-1.5099093,-0.10516469,-0.00810609,1.4966981,0.11059879,-0.09433729,-1.4905609,-0.15766409,-0.03765735,1.5595341,0.2,0.0,0.0,0.26377767,0.48997253,0.2406946,-0.22039296,0.50479877,-0.2098097,-0.23383062,0.018755129,0.5237579,-0.23377241,-0.0056804577,-0.5366414,-0.21381295,-0.5345931,0.30253512,-0.20081201,-0.4797829,-0.27491426,-0.23379305
0.026771765,-0.01823851,-1.5935887,0.09245615,-0.057280533,1.5643588,0.08591606,-0.0037332522,-1.5148568,-0.07860625,-0.008417043,1.496865,0.108997285,-0.095665015,-1.5001203,-0.16062905,-0.038501058,1.5450407,0.2,0.0,0.0,0.26365182,0.4930352,0.24130993,-0.2200788,0.5000848,-0.21206614,-0.23370229,0.014825399,0.5225874,-0.23364611,0.0024272013,-0.53632265,-0.21390548,-0.5321225,0.30217338,-0.20009519,-0.48451835,-0.27552557,-0.23366359
0.022167303,-0.020668624,-1.5863228,0.07909665,-0.05509418,1.5783792,0.097011305,-0.0041685337,-1.5196899,-0.050578438,-0.008544261,1.4956427,0.107199274,-0.09652343,-1.5093218,-0.16377673,-0.038985923,1.5306741,0.2,0.0,0.0,0.26339665,0.4960375,0.24181099,-0.21974334,0.4952998,-0.21433574,-0.23344883,0.01097288,0.5214987,-0.23339534,0.011367023,-0.53578603,-0.21391682,-0.5296337,0.30176693,-0.19930835,-0.4890971,-0.2760928,-0.23340218
0.017362569,-0.02301064,-1.5789374,0.06637192,-0.05294184,1.5918036,0.10789664,-0.0047562327,-1.5241413,-0.022320127,-0.008248751,1.4928315,0.10526599,-0.09745903,-1.5176122,-0.16718218,-0.038851153,1.517127,0.2,0.0,0.0,0.26301897,0.49903995,0.24228261,-0.21931416,0.49068925,-0.21639396,-0.23306756,0.007142288,0.5205061,-0.23301092,0.02085221,-0.53534734,-0.21399929,-0.52706283,0.30146468,-0.19856755,-0.49371552,-0.27653256,-0.2330201
0.012250151,-0.025493992,-1.5722979,0.053971007,-0.050894808,1.6052126,0.118542664,-0.005749227,-1.5282465,0.0043658824,-0.007881606,1.488257,0.10330147,-0.09839764,-1.5252423,-0.17076433,-0.03903776,1.5040228,0.2,0.0,0.0,0.26260397,0.50212646,0.24272908,-0.21883944,0.4863328,-0.2181887,-0.23265475,0.0034379028,0.51969355,-0.23259693,0.03044317,-0.5351963,-0.21404037,-0.5247033,0.3013701,-0.19792226,-0.4982832,-0.27679354,-0.23259291
0.0068445285,-0.027910879,-1.5657588,0.04274051,-0.049041584,1.6178883,0.12952529,-0.0069227032,-1.5322174,0.028450342,-0.007407405,1.4821287,0.101282746,-0.099164695,-1.5331733,-0.17423773,-0.039127227,1.4915038,0.2,0.0,0.0,0.2621466,0.5051181,0.24299122,-0.21836326,0.48206294,-0.21976124,-0.23219623,-0.00020743828,0.51903176,-0.23214412,0.03965733,-0.53544,-0.21390595,-0.5225105,0.30124885,-0.19727932,-0.5025624,-0.27700815,-0.23212776
0.0011943843,-0.030321054,-1.5595489,0.0332231,-0.04739098,1.6294483,0.1403046,-0.0082752295,-1.5354112,0.049186587,-0.0065202476,1.4744136,0.09922639,-0.09967643,-1.5409482,-0.17732175,-0.03882254,1.4802941,0.2,0.0,0.0,0.26163137,0.5081387,0.24317679,-0.21781659,0.4781535,-0.22093746,-0.23168284,-0.0039681788,0.5184175,-0.23163377,0.048193436,-0.5360856,-0.2136493,-0.5201614,0.3009884,-0.19676961,-0.5065772,-0.27726415,-0.23161474
-0.0048317555,-0.032870784,-1.5535206,0.024412565,-0.04574163,1.6408678,0.15098758,-0.009742835,-1.538411,0.06497139,-0.005670951,1.4675555,0.097124554,-0.099879004,-1.5477834,-0.18049192,-0.038508978,1.4696995,0.2,0.0,0.0,0.26108623,0.51122224,0.2430713,-0.21717414,0.4746618,-0.22183262,-0.23113674,-0.0074926144,0.5180533,-0.23110259,0.055592045,-0.53735435,-0.21318586,-0.5176586,0.30084866,-0.19649315,-0.51028687,-0.27739102,-0.23106694
-0.010942668,-0.03528458,-1.5478574,0.016545223,-0.044409435,1.6518109,0.16113225,-0.011116524,-1.5405132,0.075290635,-0.0047310237,1.4601415,0.09498963,-0.10013336,-1.5548372,-0.18351416,-0.037923053,1.4597363,0.2,0.0,0.0,0.26053765,0.5142418,0.24278335,-0.21648459,0.4712066,-0.22253092,-0.23058708,-0.011104181,0.5176878,-0.2305516,0.0612849,-0.53857005,-0.2127806,-0.5154396,0.30070993,-0.19631214,-0.513909,-0.2774927,-0.23051798
-0.017709883,-0.03796908,-1.5427226,0.009226282,-0.043154217,1.6633298,0.17158811,-0.01232925,-1.5426145,0.080379695,-0.0035609505,1.4534622,0.092899695,-0.10010939,-1.5627497,-0.18633346,-0.037366934,1.4502786,0.2,0.0,0.0,0.2599966,0.5171891,0.2422444,-0.2157125,0.46789002,-0.22306052,-0.23003508,-0.014481441,0.5174803,-0.23000976,0.06510997,-0.54033315,-0.2123269,-0.51311713,0.30055097,-0.19621782,-0.5174163,-0.27757874,-0.22998434
-0.025735606,-0.04047931,-1.5374941,0.0024858543,-0.04213327,1.6736488,0.18190722,-0.013570614,-1.5444099,0.08413878,-0.0023438015,1.4471387,0.09098742,-0.09985491,-1.5710803,-0.18877071,-0.036980208,1.4410493,0.2,0.0,0.0,0.25948492,0.52017736,0.2415517,-0.21485668,0.46458456,-0.2231864,-0.2295081,-0.017975532,0.5172019,-0.22950065,0.06732506,-0.54223645,-0.211862,-0.5104757,0.30014005,-0.19621824,-0.52060306,-0.2777368,-0.2294631
-0.03573466,-0.042614583,-1.5316802,-0.0037172416,-0.04166156,1.6838232,0.19200334,-0.014897632,-1.5458819,0.088446826,-0.0012424877,1.4410535,0.0891392,-0.09937016,-1.5804553,-0.19084668,-0.03681677,1.4322147,0.2,0.0,0.0,0.25902465,0.5233324,0.24038321,-0.21404873,0.46162343,-0.22329488,-0.22904636,-0.02139886,0.51697403,-0.22904037,0.06910012,-0.5441429,-0.21135357,-0.5076637,0.29958144,-0.19636248,-0.5235946,-0.27796325,-0.22899814
-0.04816486,-0.04451961,-1.5258018,-0.009168499,-0.04142359,1.6933811,0.20176381,-0.016124828,-1.5469841,0.0930584,-0.0001037639,1.4355265,0.087213665,-0.09856414,-1.5903124,-0.19276473,-0.03668999,1.423867,0.2,0.0,0.0,0.25860915,0.5267799,0.23841918,-0.21330884,0.45851773,-0.2233031,-0.22863148,-0.024723811,0.5167938,-0.22862446,0.07091976,-0.5459513,-0.21078324,-0.5045153,0.29888043,-0.19667888,-0.526454,-0.2781798,-0.22859007
-0.062033378,-0.046367623,-1.5206529,-0.014339975,-0.04138745,1.7022713,0.21164706,-0.017302481,-1.5478622,0.098177515,0.000886542,1.4306365,0.085362114,-0.09752479,-1.5995656,-0.19437931,-0.03677138,1.4154137,0.2,0.0,0.0,0.2582263,0.53038895,0.23564406,-0.21257281,0.45560035,-0.22309594,-0.22823389,-0.028077515,0.5166358,-0.22824246,0.07290852,-0.54758126,-0.21017733,-0.50122947,0.297973,-0.19711718,-0.5291234,-0.27850366,-0.22819898
-0.07613926,-0.048068397,-1.5154988,-0.019077377,-0.04149378,1.7108207,0.22164166,-0.018474178,-1.5484949,0.10355867,0.001700066,1.4258091,0.083519526,-0.09637921,-1.6090946,-0.1957274,-0.03696572,1.406994,0.2,0.0,0.0,0.2578585,0.5339087,0.23217745,-0.21183792,0.45279363,-0.22289617,-0.22787172,-0.031479347,0.51649594,-0.22787313,0.07500064,-0.54892445,-0.20960954,-0.49808252,0.29711974,-0.19758223,-0.53176636,-0.27886814,-0.22782764
-0.089372836,-0.049657315,-1.5103862,-0.023414232,-0.041645225,1.7192698,0.23157018,-0.019533679,-1.5487479,0.10912079,0.002535967,1.4213127,0.081598714,-0.094912164,-1.6190778,-0.19693585,-0.03715586,1.3988273,0.2,0.0,0.0,0.25750047,0.5373681,0.22850215,-0.2111225,0.4500588,-0.22262791,-0.22751585,-0.03493069,0.5163818,-0.22751497,0.07714734,-0.55017483,-0.20907475,-0.49484304,0.29621777,-0.19807574,-0.53435826,-0.2792814,-0.22747652
-0.10082205,-0.051315118,-1.5063903,-0.027603991,-0.04180909,1.7276903,0.24154094,-0.020659678,-1.5487462,0.115189135,0.0033174264,1.416773,0.07968621,-0.09297941,-1.628061,-0.19795306,-0.037516207,1.3903759,0.2,0.0,0.0,0.2571375,0.5406037,0.2250671,-0.21042074,0.4473705,-0.22221312,-0.22715208,-0.038440745,0.5163228,-0.22715716,0.079367064,-0.55128807,-0.20854461,-0.49143168,0.29520565,-0.19861884,-0.5368694,-0.2797313,-0.22710262
-0.110306524,-0.05289782,-1.5019872,-0.031745203,-0.04189972,1.7361492,0.2517196,-0.021872971,-1.5488162,0.12154421,0.0038301917,1.4131501,0.07779479,-0.09101573,-1.6372,-0.19903839,-0.037929222,1.3819393,0.2,0.0,0.0,0.2567393,0.5433734,0.22192556,-0.20972367,0.44467682,-0.2218413,-0.22675201,-0.041872904,0.5163287,-0.22675277,0.08168225,-0.5523594,-0.2079869,-0.48811403,0.2943513,-0.19922434,-0.53942776,-0.28014165,-0.22670068
-0.118015625,-0.054345783,-1.4974289,-0.03583124,-0.041954253,1.7446551,0.2616608,-0.023079993,-1.5486673,0.12811488,0.0043313676,1.40955,0.07581701,-0.08876355,-1.6464664,-0.20019038,-0.03823727,1.373784,0.2,0.0,0.0,0.25631827,0.5459881,0.2194216,-0.20907633,0.44199187,-0.22147284,-0.22633474,-0.04539193,0.5162697,-0.22633229,0.08405573,-0.5530579,-0.20758599,-0.48476502,0.2934299,-0.1998019,-0.54199225,-0.28054044,-0.2262889
-0.12444213,-0.0558237,-1.493829,-0.04000823,-0.042012494,1.7531823,0.2715025,-0.024448467,-1.5484369,0.13512284,0.0047718217,1.405854,0.07382058,-0.085944206,-1.6544194,-0.20125468,-0.038697064,1.3653209,0.2,0.0,0.0,0.255879,0.5483737,0.21755317,-0.20847704,0.43933353,-0.22102335,-0.22589813,-0.04892126,0.51624256,-0.22589912,0.08656776,-0.55370104,-0.2072085,-0.4813399,0.29241017,-0.20042704,-0.54449695,-0.28095427,-0.22583857
-0.13053924,-0.05717545,-1.489698,-0.04434331,-0.042069282,1.7616926,0.2814444,-0.025979767,-1.5484053,0.14220345,0.0049502505,1.4030006,0.07186069,-0.082975835,-1.6627816,-0.20244822,-0.03920838,1.3568413,0.2,0.0,0.0,0.25540352,0.5504151,0.21587583,-0.20791212,0.4366509,-0.22066617,-0.22542003,-0.052326713,0.5162531,-0.22541815,0.08917165,-0.55432373,-0.20680021,-0.4780643,0.29156154,-0.20117857,-0.54706097,-0.28132027,-0.22535811
-0.13691127,-0.058274817,-1.4853594,-0.048633188,-0.042220246,1.7701741,0.29095015,-0.027538905,-1.5480611,0.14927518,0.0051122033,1.4002912,0.0697777,-0.07923696,-1.6714212,-0.20364332,-0.03963506,1.3485544,0.2,0.0,0.0,0.25492272,0.55248004,0.21436611,-0.20741297,0.43395928,-0.2203152,-0.22494212,-0.055847894,0.5161806,-0.22493872,0.091788724,-0.55460507,-0.2065412,-0.47470534,0.2905438,-0.2019822,-0.54963744,-0.28171158,-0.2248878
-0.14410004,-0.059483163,-1.4818362,-0.05312831,-0.04226952,1.7786846,0.30073503,-0.029213954,-1.5479538,0.15636507,0.0049703107,1.3983214,0.06763972,-0.07351212,-1.6786554,-0.20486733,-0.040399984,1.3398602,0.2,0.0,0.0,0.25442475,0.5545788,0.21274598,-0.20696051,0.43129322,-0.21991159,-0.2244399,-0.05923778,0.5162058,-0.22444016,0.094432965,-0.5548084,-0.2062753,-0.4710327,0.28941113,-0.2029897,-0.5521542,-0.28208095,-0.22437601
-0.15261021,-0.06023309,-1.4781561,-0.057648692,-0.042563926,1.7870792,0.31023765,-0.031110127,-1.5476856,0.16345963,0.004444621,1.3968203,0.06553519,-0.06601636,-1.6866763,-0.20611902,-0.041214872,1.3310297,0.2,0.0,0.0,0.25391385,0.556502,0.21071285,-0.20658265,0.42859313,-0.21956743,-0.22393583,-0.06275915,0.516126,-0.22392915,0.096996024,-0.55469626,-0.20615321,-0.4672793,0.28818968,-0.204536,-0.5547361,-0.282458,-0.22386023
-0.16307004,-0.060735334,-1.4747882,-0.0621371,-0.042714544,1.7955643,0.31978643,-0.03308026,-1.5475692,0.17045571,0.003379336,1.3962197,0.0630263,-0.05604622,-1.6956137,-0.20745456,-0.042088408,1.3223916,0.2,0.0,0.0,0.25337985,0.5585095,0.20808199,-0.20631637,0.42588925,-0.21925019,-0.22340317,-0.06615081,0.5161149,-0.22339737,0.099515304,-0.55434644,-0.2061211,-0.46279943,0.2866035,-0.20661774,-0.5573283,-0.28281456,-0.2233359
-0.175291,-0.060854144,-1.4727727,-0.066681296,-0.04304364,1.8039706,0.32919598,-0.035284013,-1.5473233,0.1776828,0.0014250097,1.3970872,0.06017339,-0.0430429,-1.7036426,-0.20870999,-0.04315585,1.313365,0.2,0.0,0.0,0.2528317,0.56043375,0.20477885,-0.20620054,0.42321518,-0.21882616,-0.22285262,-0.06970363,0.5160344,-0.22284855,0.10198859,-0.5535363,-0.206362,-0.45745057,0.28454602,-0.209311,-0.5598471,-0.2832174,-0.22277686
-0.19005772,-0.059184074,-1.4722058,-0.07135693,-0.04333251,1.8123817,0.33857498,-0.03755173,-1.5470933,0.18482785,-0.0022835326,1.3992791,0.055700064,-0.024916861,-1.7124698,-0.21016002,-0.04454301,1.3041279,0.2,0.0,0.0,0.2522756,0.56207275,0.20047462,-0.20630182,0.42050236,-0.21849595,-0.22230347,-0.0730838,0.5160418,-0.22229189,0.10430339,-0.55201876,-0.20696482,-0.45138288,0.2823498,-0.21284993,-0.56244093,-0.2835268,-0.22221315
-0.20643373,-0.045893352,-1.4733356,-0.075903326,-0.04430065,1.8200208,0.34697616,-0.0391989,-1.5459437,0.19103979,-0.012068926,1.407758,0.053347904,-0.011544636,-1.715903,-0.21225308,-0.046437554,1.2949064,0.2,0.0,0.0,0.25194544,0.56303996,0.19486135,-0.2074044,0.41780543,-0.21818605,-0.22198465,-0.07633233,0.51611155,-0.22196639,0.106341854,-0.54953444,-0.20852238,-0.443352,0.27979323,-0.21788673,-0.5650341,-0.2835831,-0.22189645
-0.21042499,-0.023449998,-1.4778008,-0.078533374,-0.044567555,1.8271862,0.35334134,-0.039203804,-1.5432625,0.19156414,-0.03546643,1.4235537,0.054529395,-0.009652439,-1.7065289,-0.2154623,-0.050292496,1.2889861,0.2,0.0,0.0,0.25197822,0.5605571,0.1877355,-0.21290119,0.41538355,-0.21745394,-0.22200741,-0.07906431,0.5166988,-0.22195898,0.10751814,-0.54307395,-0.21283802,-0.43815848,0.27846336,-0.22176094,-0.56733614,-0.28296837,-0.22190708
-0.20898578,-0.019170955,-1.4821115,-0.081907004,-0.040123187,1.8169017,0.3514586,-0.057136174,-1.5198202,0.18133579,-0.03527894,1.4279081,0.05645142,-0.011952056,-1.7010812,-0.21483901,-0.03347,1.2769156,0.2,0.0,0.0,0.25229833,0.55324566,0.18265481,-0.22236332,0.412855,-0.2175618,-0.22234067,-0.08095767,0.516842,-0.22227564,0.104449995,-0.5316202,-0.2223984,-0.4402162,0.2795424,-0.22231875,-0.5689399,-0.28151664,-0.22218324
-0.20682684,-0.013410875,-1.4892144,-0.083515465,-0.016293922,1.7934195,0.34442523,-0.08168964,-1.4963434,0.16905703,-0.03519978,1.4318292,0.06031906,-0.01607903,-1.6953253,-0.21216236,0.0052017677,1.280636,0.2,0.0,0.0,0.2525271,0.55050015,0.18244112,-0.222505,0.41607353,-0.22069025,-0.22130911,-0.084777854,0.52892596,-0.21537109,0.10067613,-0.531382,-0.22253948,-0.44281015,0.28019077,-0.2225782,-0.5773981,-0.2842782,-0.21595946
-0.20502804,-0.0086970795,-1.4970837,-0.08457665,0.016165962,1.7660564,0.33289132,-0.08800896,-1.4965802,0.15464383,-0.036319453,1.4350412,0.064234324,-0.017871598,-1.685729,-0.20890555,0.034543402,1.3083403,0.2,0.0,0.0,0.25312638,0.5465078,0.18186103,-0.22313605,0.4274895,-0.22919983,-0.21653874,-0.08712913,0.5431976,-0.20603412,0.09599019,-0.53140587,-0.22314526,-0.44621736,0.2809039,-0.22316316,-0.5872987,-0.28789702,-0.20303945
-0.20301917,-0.0040491833,-1.5071764,-0.0852414,0.027079558,1.7376742,0.31607735,-0.08922734,-1.498943,0.13731241,-0.039490346,1.4371502,0.06788191,-0.02013062,-1.6749105,-0.20527963,0.04283799,1.3375357,0.2,0.0,0.0,0.2538667,0.54258275,0.18091543,-0.2238728,0.44186035,-0.23996122,-0.20913504,-0.083487436,0.5457992,-0.20380548,0.09035526,-0.5315638,-0.22384913,-0.45007312,0.28177443,-0.22389339,-0.58748746,-0.2887205,-0.19500598
-0.20122816,-0.001037143,-1.5190717,-0.08432923,0.029666597,1.7115798,0.2935323,-0.088664144,-1.5017837,0.11933042,-0.04029836,1.4410131,0.0718332,-0.021820597,-1.6631322,-0.20199691,0.047117285,1.3655803,0.2,0.0,0.0,0.25426537,0.5383006,0.18006517,-0.22427252,0.4516832,-0.24700744,-0.20600651,-0.0771315,0.5466816,-0.20353688,0.084374174,-0.53159106,-0.22426447,-0.45411944,0.28264642,-0.22430001,-0.5807918,-0.28812438,-0.19494987
-0.19886446,0.00094036217,-1.5316435,-0.08251406,0.03180502,1.6863413,0.26450846,-0.0875263,-1.5046452,0.10148436,-0.040880173,1.4452806,0.07543887,-0.023262437,-1.6507956,-0.19879708,0.050687328,1.392312,0.2,0.0,0.0,0.25456786,0.5339839,0.17944357,-0.22460856,0.4592197,-0.2515878,-0.20546609,-0.06854294,0.5474048,-0.20374064,0.07836848,-0.53151965,-0.22457616,-0.4583545,0.28360662,-0.224602,-0.5732299,-0.28701997,-0.19627891
-0.19532649,0.0020737622,-1.5449195,-0.079274945,0.033658717,1.6621546,0.23040174,-0.08633664,-1.5074183,0.08462207,-0.04156139,1.449464,0.07886461,-0.023877138,-1.6379585,-0.19589642,0.05368605,1.4178094,0.2,0.0,0.0,0.25486603,0.5297177,0.17909993,-0.2248999,0.4666739,-0.25564334,-0.20501755,-0.057656337,0.5480546,-0.20427346,0.07258086,-0.53131175,-0.22486998,-0.46267366,0.28449488,-0.22489674,-0.5657216,-0.28607202,-0.1974154
-0.19045156,0.0023907167,-1.55836,-0.07347375,0.035162427,1.6401175,0.1940501,-0.085202836,-1.5099695,0.069255196,-0.042431943,1.4535426,0.082313575,-0.023642765,-1.6242677,-0.19319333,0.05602342,1.4422086,0.2,0.0,0.0,0.2551723,0.5253275,0.17922659,-0.22521365,0.47402185,-0.2589652,-0.20465112,-0.045088142,0.5486047,-0.20485136,0.067199074,-0.53091055,-0.22517584,-0.46699858,0.28526095,-0.22519189,-0.5584203,-0.28512833,-0.19817258
-0.18393503,0.0019951882,-1.571436,-0.061310902,0.036169793,1.6223094,0.15896615,-0.08440339,-1.5121981,0.05572819,-0.043550126,1.4576242,0.08583725,-0.02266576,-1.6100819,-0.19026105,0.057720292,1.4659028,0.2,0.0,0.0,0.25549692,0.52095085,0.17994137,-0.22554874,0.48112056,-0.260966,-0.20441802,-0.031892885,0.54890865,-0.20546152,0.06237796,-0.5302403,-0.22549947,-0.4714579,0.28594682,-0.22550374,-0.55126673,-0.2841566,-0.19861406
-0.17567918,0.0013351188,-1.5846156,-0.04139346,0.03713394,1.6081115,0.12801349,-0.083755024,-1.5134192,0.04341914,-0.04450521,1.4620005,0.08930866,-0.020534962,-1.5951076,-0.18712267,0.059178207,1.4889627,0.2,0.0,0.0,0.255869,0.5166663,0.18108457,-0.22591424,0.48771992,-0.2604031,-0.2044253,-0.019248629,0.54888797,-0.2060518,0.05790952,-0.5293444,-0.22586516,-0.4759676,0.2866357,-0.22585228,-0.54431045,-0.28310448,-0.19883563
-0.16631377,0.00090898375,-1.5975163,-0.015104907,0.038174633,1.5956317,0.103146985,-0.08334473,-1.5137508,0.031505484,-0.04527862,1.4667033,0.092930295,-0.01782238,-1.5792863,-0.18338518,0.060416155,1.5079942,0.2,0.0,0.0,0.2562735,0.5121299,0.18263859,-0.22631672,0.49421778,-0.25691274,-0.20464535,-0.008319167,0.5487374,-0.20644736,0.053590316,-0.52830404,-0.22627242,-0.48055002,0.28730986,-0.22624885,-0.5376705,-0.28204763,-0.19879453
